IBGE7;IBGE;Região;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;Pop_Total2010_MICRO;NºIDENTIFICADOR;q.28.2;idade;q.28.3;q.28.9;q.28.10;q.28.11;q.28.12;q.28.13;D28.2.FaixasEtarias;D28.9;D28.11;D28.9bin1;D28.9bin2;D28.9bin3;D28.10bin1;D28.10bin2;D28.10bin3;D28.10bin4;D28.10bin5;D28.11bin1;D28.11bin2;D28.11bin3;D28.11bin4;D28.9bin1_sum;D28.9bin2_sum;D28.9bin3_sum;D28.10bin1_sum;D28.10bin2_sum;D28.10bin3_sum;D28.10bin4_sum;D28.10bin5_sum;D28.11bin1_sum;D28.11bin2_sum;D28.11bin3_sum;D28.11bin4_sum;nu_trabalhadores
4127858;412785;4;41;PR;Três Barras do Paraná;Três Barras do Paraná;504,17;11824;6095;5729;Pequeno I;432978;4127850000000;21/04/1976;41;Feminino;Superior Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/01/2017;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;1,00;;;;;;;;;;6,00;6
4128203;412820;4;41;PR;União da Vitória;União da Vitória;720,01;52735;49983;2752;Médio;116691;4128200000000;30/11/1987;30;Masculino;Superior Completo;Sem formação profissional;Outro vínculo não permanente;Família Acolhedora;09/05/2017;De 30 a 39 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;;;1,00;;;;;;;;;1,00;1
4128559;412855;4;41;PR;Vera Cruz do Oeste;Vera Cruz do Oeste;327,08;8973;6863;2110;Pequeno I;408800;4128550000000;12/08/1979;38;Feminino;Superior Completo;Outra formação de nível superior;Sem Vínculo;Família Acolhedora;03/06/2015;De 30 a 39 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;1,00;;1,00;;;;;;;;;2,00;2
4128559;412855;4;41;PR;Vera Cruz do Oeste;Vera Cruz do Oeste;327,08;8973;6863;2110;Pequeno I;408800;4128550000000;01/11/1968;49;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;03/06/2015;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;1,00;;1,00;;;;;;;;;2,00;2
4200507;420050;4;42;SC;Águas de Chapecó;Águas de Chapecó;139,13;6110;3236;2874;Pequeno I;405066;4200500000000;18/02/1980;37;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/10/2016;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;2,00;1,00;;;;;;;;;;3,00;3
4200507;420050;4;42;SC;Águas de Chapecó;Águas de Chapecó;139,13;6110;3236;2874;Pequeno I;405066;4200500000000;26/07/1970;47;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/07/2016;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;2,00;1,00;;;;;;;;;;3,00;3
4200507;420050;4;42;SC;Águas de Chapecó;Águas de Chapecó;139,13;6110;3236;2874;Pequeno I;405066;4200500000000;25/09/1954;63;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;29/06/2016;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;2,00;1,00;;;;;;;;;;3,00;3
4200556;420055;4;42;SC;Águas Frias;Águas Frias;75,16;2424;981;1443;Pequeno I;405066;4200550000000;17/03/1955;62;Feminino;Superior Completo;Outra formação de nível superior;Sem Vínculo;Família Acolhedora;11/09/2014;De 50 a 85 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;;1,00;1,00;;;;;;;;;2,00;2
4200556;420055;4;42;SC;Águas Frias;Águas Frias;75,16;2424;981;1443;Pequeno I;405066;4200550000000;23/01/1958;59;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;30/07/2014;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;;1,00;1,00;;;;;;;;;2,00;2
4200754;420075;4;42;SC;Alto Bela Vista;Alto Bela Vista;103,59;2005;605;1400;Pequeno I;141990;4200750000000;13/10/1954;63;Masculino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;02/01/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;1,00;;;;;;;;;;;1,00;1
4201703;420170;4;42;SC;Ascurra;Ascurra;111,67;7412;6457;955;Pequeno I;677376;4201700000000;18/10/1981;36;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;05/10/2017;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;2,00;1,00;1,00;;;;;1,00;;;;4,00;4
4201703;420170;4;42;SC;Ascurra;Ascurra;111,67;7412;6457;955;Pequeno I;677376;4201700000000;01/11/1989;28;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;11/07/2017;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;2,00;1,00;1,00;;;;;1,00;;;;4,00;4
4201703;420170;4;42;SC;Ascurra;Ascurra;111,67;7412;6457;955;Pequeno I;677376;4201700000000;12/02/1988;29;Feminino;Especialização;Psicólogo;Sem Vínculo;Família Acolhedora;11/07/2017;De 16 a 29 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;Psicólogo;;;;Outros vínculos não permanentes;2,00;1,00;1,00;;;;;1,00;;;;4,00;4
4201703;420170;4;42;SC;Ascurra;Ascurra;111,67;7412;6457;955;Pequeno I;677376;4201700000000;24/04/1970;47;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;05/10/2017;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;2,00;1,00;1,00;;;;;1,00;;;;4,00;4
4202081;420208;4;42;SC;Bandeirante;Bandeirante;146,26;2906;931;1975;Pequeno I;174732;4202080000000;08/09/1957;60;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/10/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;;;;;;;;;;;5,00;5
4202081;420208;4;42;SC;Bandeirante;Bandeirante;146,26;2906;931;1975;Pequeno I;174732;4202080000000;28/12/1961;56;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/10/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;;;;;;;;;;;5,00;5
4202081;420208;4;42;SC;Bandeirante;Bandeirante;146,26;2906;931;1975;Pequeno I;174732;4202080000000;05/03/1971;46;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/10/2015;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;;;;;;;;;;;5,00;5
4202081;420208;4;42;SC;Bandeirante;Bandeirante;146,26;2906;931;1975;Pequeno I;174732;4202080000000;29/11/1959;58;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/10/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;;;;;;;;;;;5,00;5
4202081;420208;4;42;SC;Bandeirante;Bandeirante;146,26;2906;931;1975;Pequeno I;174732;4202080000000;30/08/1961;56;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/10/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;;;;;;;;;;;5,00;5
4202909;420290;4;42;SC;Brusque;Brusque;283,45;105503;102025;3478;Grande;677376;4202900000000;22/11/1991;26;Feminino;Superior Completo;Assistente Social;Outro vínculo não permanente;Família Acolhedora;21/09/2016;De 16 a 29 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;Assistente Social;;;;;;;Outros vínculos não permanentes;;1,00;1,00;;1,00;;;;;;;2,00;2
4202909;420290;4;42;SC;Brusque;Brusque;283,45;105503;102025;3478;Grande;677376;4202900000000;20/10/1966;51;Feminino;Médio Completo;Profissional de nível médio;Outro vínculo não permanente;Família Acolhedora;30/09/2015;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;;1,00;1,00;;1,00;;;;;;;2,00;2
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;17/12/1984;33;Feminino;Superior Completo;Outra formação de nível superior;Sem Vínculo;Família Acolhedora;15/07/2016;De 30 a 39 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;27/02/1984;33;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;16/02/2017;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;04/10/1981;36;Masculino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;26/01/2016;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;20/06/1987;30;Masculino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;17/08/2017;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;13/12/1984;33;Masculino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;07/07/2017;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;19/06/1989;28;Masculino;Superior Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;25/04/2017;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;11/01/1956;61;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;25/04/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;14/10/1958;59;Masculino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;28/04/2015;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;16/08/1965;52;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/06/2008;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;02/10/1968;49;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;22/07/2016;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;22/08/1962;55;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;28/07/2009;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;23/01/1971;46;Masculino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;01/06/2016;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;27/10/1972;45;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;07/07/2017;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;27/05/1977;40;Feminino;Especialização;Pedagogo;Sem Vínculo;Família Acolhedora;27/06/2016;De 40 a 49 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203006;420300;4;42;SC;Caçador;Caçador;981,90;70762;64457;6305;Médio;326459;4203000000000;10/10/1971;46;Masculino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;23/06/2015;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;5,00;8,00;2,00;1,00;;;;;;;;15,00;15
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;12/05/1981;36;Feminino;Superior Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;15/09/2015;De 30 a 39 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;08/09/1975;42;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;05/06/2014;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;10/09/1977;40;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;14/01/2013;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;18/08/1983;34;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/06/2016;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;05/11/1988;29;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/07/2016;De 16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;03/09/1988;29;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/07/2016;De 16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;08/01/1988;29;Feminino;Superior Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;28/09/2017;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;13/01/1953;64;Masculino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;14/03/2008;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;13/04/1953;64;Masculino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;21/06/2016;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;17/11/1960;57;Masculino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;09/06/2014;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;16/04/1962;55;Masculino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/10/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;30/09/1962;55;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/10/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;04/07/1958;59;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;21/07/2016;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;05/12/1969;48;Masculino;Superior Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/06/2016;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;09/02/1970;47;Feminino;Superior Completo;Pedagogo;Sem Vínculo;Família Acolhedora;09/06/2014;De 40 a 49 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;15/11/1968;49;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;08/09/2014;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;11748;7237;4511;Pequeno I;126395;4203300000000;29/11/1196;821;Masculino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;05/06/2014;Mais de 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;11,00;6,00;2,00;1,00;;;;;;;;19,00;19
