id_acolhimento;IBGE_sede;Região_sede;UF_sede;Municipio_sede;area_sede;Pop_Total2010_sede;Porte_pop2010_sede;q10_IBGE7;q10_IBGE;q10_UF;q10;q10_velha;q10_area;q10_Pop_Total2010;q10_Pop_Urbana2010;q10_Pop_Rural2010;q10_Porte_pop2010
3511303304949;351130;Região Sudeste;SP;Cedral;197,62;7972;Pequeno I;3511300;351130;SP;Cedral;Cedral;197,62;7972;6307;1665;Pequeno I
3511303304949;351130;Região Sudeste;SP;Cedral;197,62;7972;Pequeno I;3504602;350460;SP;Bady Bassitt;Bady Bassitt;109,59;14603;13659;944;Pequeno I
3115503301999;311550;Região Sudeste;MG;Caxambu;100,2;21705;Pequeno II;3169406;316940;MG;Três Pontas;TRÊS PONTAS;689,42;53860;46280;7580;Médio
3115503301999;311550;Região Sudeste;MG;Caxambu;100,2;21705;Pequeno II;3123601;312360;MG;Elói Mendes;ELÓI MENDES;498,37;25220;20374;4846;Pequeno II
3115503301999;311550;Região Sudeste;MG;Caxambu;100,2;21705;Pequeno II;3102803;310280;MG;Andrelândia;ANDRELANDIA;1004,54;12173;9810;2363;Pequeno I
4204003305752;420400;Região Sul;SC;Catanduvas;198,03;9555;Pequeno I;4219176;421917;SC;Vargem Bonita;Vargem Bonita;298,61;4793;2677;2116;Pequeno I
4204003305752;420400;Região Sul;SC;Catanduvas;198,03;9555;Pequeno I;4208609;420860;SC;Jaborá;Jaborá;191,12;4041;1605;2436;Pequeno I
3511103300631;351110;Região Sudeste;SP;Catanduva;292,24;112820;Grande;3538105;353810;SP;Pindorama;PINDORAMA;184,53;15039;14235;804;Pequeno I
3511103300631;351110;Região Sudeste;SP;Catanduva;292,24;112820;Grande;3519402;351940;SP;Ibirá;IBIRÁ;270,75;10896;10045;851;Pequeno I
3511103303983;351110;Região Sudeste;SP;Catanduva;292,24;112820;Grande;3511102;351110;SP;Catanduva;CATANDUVA;292,24;112820;111914;906;Grande
3115303301681;311530;Região Sudeste;MG;Cataguases;482,33;69757;Médio;3104601;310460;MG;Astolfo Dutra;Astolfo Dutra;159,14;13049;11882;1167;Pequeno I
3115303301998;311530;Região Sudeste;MG;Cataguases;482,33;69757;Médio;3104601;310460;MG;Astolfo Dutra;Astolfo Dutra;159,14;13049;11882;1167;Pequeno I
5002903302638;500290;Região Centro-Oeste;MS;Cassilândia;3649,83;20966;Pequeno II;5210802;521080;GO;Itajá;Itajá;2091,39;5062;3740;1322;Pequeno I
5002903302638;500290;Região Centro-Oeste;MS;Cassilândia;3649,83;20966;Pequeno II;5201504;520150;GO;Aporé;Aporé;2900,34;3803;2541;1262;Pequeno I
3115103302173;311510;Região Sudeste;MG;Cássia;643,87;17412;Pequeno I;3147907;314790;MG;Passos;Passos;1339,2;106290;100842;5448;Grande
3115103302173;311510;Região Sudeste;MG;Cássia;643,87;17412;Pequeno I;3133758;313375;MG;Itaú de Minas;Itaú de Minas;154,02;14945;14562;383;Pequeno I
3115103302173;311510;Região Sudeste;MG;Cássia;643,87;17412;Pequeno I;3129707;312970;MG;Ibiraci;Ibiraci;598,8;12176;8208;3968;Pequeno I
3301303300086;330130;Região Sudeste;RJ;Casimiro de Abreu;460,84;35347;Pequeno II;3304524;330452;RJ;Rio das Ostras;Rio das Ostras;230,62;105676;99905;5771;Grande
3510803301718;351080;Região Sudeste;SP;Casa Branca;865,54;28307;Pequeno II;3523800;352380;SP;Itobi;Itobi;138,61;7546;6800;746;Pequeno I
3201303300624;320130;Região Sudeste;ES;Cariacica;279,98;348738;Grande;3205101;320510;ES;Viana;Viana;311,61;65001;59632;5369;Médio
3201303300624;320130;Região Sudeste;ES;Cariacica;279,98;348738;Grande;3200409;320040;ES;Anchieta;Anchieta;404,88;23902;18161;5741;Pequeno II
3301153302723;330115;Região Sudeste;RJ;Cardoso Moreira;514,88;12600;Pequeno I;3302056;330205;RJ;Italva;Italva;296,17;14063;10242;3821;Pequeno I
4304703303488;430470;Região Sul;RS;Carazinho;665,09;59317;Médio;4317756;431775;RS;Santo Antônio do Planalto;Santo Antonio do Planalto;206,51;1987;1233;754;Pequeno I
4304703303488;430470;Região Sul;RS;Carazinho;665,09;59317;Médio;4316709;431670;RS;Santa Bárbara do Sul;Santa Barbara do Sul;971,15;8829;6985;1844;Pequeno I
4304703303488;430470;Região Sul;RS;Carazinho;665,09;59317;Médio;4314779;431477;RS;Pontão;Pontão;505,71;3857;1559;2298;Pequeno I
4304703303488;430470;Região Sul;RS;Carazinho;665,09;59317;Médio;4305850;430585;RS;Coqueiros do Sul;Coqueiros;275,55;2457;904;1553;Pequeno I
4304703303488;430470;Região Sul;RS;Carazinho;665,09;59317;Médio;4305306;430530;RS;Chapada;Chapada;684,04;9377;5573;3804;Pequeno I
4304703303488;430470;Região Sul;RS;Carazinho;665,09;59317;Médio;4304705;430470;RS;Carazinho;Carazinho;665,09;59317;58253;1064;Médio
4304703303488;430470;Região Sul;RS;Carazinho;665,09;59317;Médio;4300471;430047;RS;Almirante Tamandaré do Sul;Almirante Tamandaré do Sul;265,37;2067;839;1228;Pequeno I
4304703305618;430470;Região Sul;RS;Carazinho;665,09;59317;Médio;4300471;430047;RS;Almirante Tamandaré do Sul;Almirante Tamandaré do Sul;265,37;2067;839;1228;Pequeno I
2402303305648;240230;Região Nordeste;RN;Caraúbas;1095;19576;Pequeno I;2410207;241020;RN;Portalegre;PORTALEGRE;110,05;7320;3843;3477;Pequeno I
2402303305648;240230;Região Nordeste;RN;Caraúbas;1095;19576;Pequeno I;2409407;240940;RN;Pau dos Ferros;PAU DOS FERROS;259,96;27745;25551;2194;Pequeno II
2402303305648;240230;Região Nordeste;RN;Caraúbas;1095;19576;Pequeno I;2409308;240930;RN;Patu;PATU;319,13;11964;10159;1805;Pequeno I
2402303305648;240230;Região Nordeste;RN;Caraúbas;1095;19576;Pequeno I;2404309;240430;RN;Governador Dix-Sept Rosado;GOVERNADOR DIX-SEPT ROSADO;1129,36;12374;6806;5568;Pequeno I
2402303305648;240230;Região Nordeste;RN;Caraúbas;1095;19576;Pequeno I;2403707;240370;RN;Felipe Guerra;FELIPE GUERRA;268,43;5734;3875;1859;Pequeno I
2402303305648;240230;Região Nordeste;RN;Caraúbas;1095;19576;Pequeno I;2701506;270150;AL;Campo Grande;CAMPO GRANDE;166,4;9032;4185;4847;Pequeno I
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3171154;317115;MG;Vermelho Novo;Vermelho Novo;113,94;4689;1852;2837;Pequeno I
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3170578;317057;MG;Vargem Alegre;Vargem Alegre;116,61;6461;4771;1690;Pequeno I
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3170057;317005;MG;Ubaporanga;Ubaporanga;190,89;12040;6434;5606;Pequeno I
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3164472;316447;MG;São Sebastião do Anta;São Sebastião do Anta;80,18;5739;4210;1529;Pequeno I
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3134905;313490;MG;Jacutinga;Sã João do Jacuntinga;347,27;22772;19076;3696;Pequeno II
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3154002;315400;MG;Raul Soares;Raul Soares;771,47;23818;15484;8334;Pequeno II
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3150158;315015;MG;Piedade de Caratinga;Piedde de Caratinga;110,12;7110;4602;2508;Pequeno I
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3144003;314400;MG;Mutum;Mutum;1255,8;26661;13790;12871;Pequeno II
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3139409;313940;MG;Manhuaçu;Manhuaçu;627,28;79574;64839;14735;Médio
3113403305092;311340;Região Sudeste;MG;Caratinga;1250,87;85239;Médio;3130903;313090;MG;Inhapim;Inhapim;847,84;24294;13993;10301;Pequeno II
3113303302685;311330;Região Sudeste;MG;Carangola;352,51;32296;Pequeno II;3161403;316140;MG;São Francisco do Glória;São Francisco do Glória;164,02;5178;3132;2046;Pequeno I
3113303302685;311330;Região Sudeste;MG;Carangola;352,51;32296;Pequeno II;3125952;312595;MG;Fervedouro;Fervedouro;357,27;10349;4764;5585;Pequeno I
4104603303454;410460;Região Sul;PR;Capitão Leônidas Marques;275,75;14970;Pequeno I;4123824;412382;PR;Santa Lúcia;SANTA LUCIA;116,86;3925;2536;1389;Pequeno I
4104603303454;410460;Região Sul;PR;Capitão Leônidas Marques;275,75;14970;Pequeno I;4103057;410305;PR;Boa Vista da Aparecida;BOA VISTA DA APARECIDA;256,3;7911;4900;3011;Pequeno I
4203903301775;420390;Região Sul;SC;Capinzal;333,98;20769;Pequeno II;4213104;421310;SC;Piratuba;Piratuba;145,7;4786;2855;1931;Pequeno I
4203903301775;420390;Região Sul;SC;Capinzal;333,98;20769;Pequeno II;4211801;421180;SC;Ouro;Ouro;206,23;7372;4844;2528;Pequeno I
4203903301775;420390;Região Sul;SC;Capinzal;333,98;20769;Pequeno II;4209201;420920;SC;Lacerdópolis;Lacerdópolis;68,45;2199;1160;1039;Pequeno I
4203903301775;420390;Região Sul;SC;Capinzal;333,98;20769;Pequeno II;4207601;420760;SC;Ipira;Ipira;150,3;4752;2521;2231;Pequeno I
3112603303246;311260;Região Sudeste;MG;Capinópolis;621,16;15290;Pequeno I;3131406;313140;MG;Ipiaçu;Ipiaçu;469,66;4107;3741;366;Pequeno I
3112603303246;311260;Região Sudeste;MG;Capinópolis;621,16;15290;Pequeno I;3109808;310980;MG;Cachoeira Dourada;Cachoeira Dourada;202,74;2505;2225;280;Pequeno I
3112303301857;311230;Região Sudeste;MG;Capelinha;965,9;34803;Pequeno II;3112307;311230;MG;Capelinha;Capelinha;965,9;34803;24753;10050;Pequeno II
3112303301857;311230;Região Sudeste;MG;Capelinha;965,9;34803;Pequeno II;3102852;310285;MG;Angelândia;Angelândia;184,88;8003;4036;3967;Pequeno I
3112303301857;311230;Região Sudeste;MG;Capelinha;965,9;34803;Pequeno II;3100609;310060;MG;Água Boa;Água Boa;1317,75;15195;7035;8160;Pequeno I
3112303302510;311230;Região Sudeste;MG;Capelinha;965,9;34803;Pequeno II;3112307;311230;MG;Capelinha;Capelinha;965,9;34803;24753;10050;Pequeno II
3112303302510;311230;Região Sudeste;MG;Capelinha;965,9;34803;Pequeno II;3102852;310285;MG;Angelândia;Angelândia;184,88;8003;4036;3967;Pequeno I
3112303302510;311230;Região Sudeste;MG;Capelinha;965,9;34803;Pequeno II;3100609;310060;MG;Água Boa;Água Boa;1317,75;15195;7035;8160;Pequeno I
3510203300464;351020;Região Sudeste;SP;Capão Bonito;1641,04;46178;Pequeno II;3543253;354325;SP;Ribeirão Grande;Ribeirão Grande;332,07;7422;2344;5078;Pequeno I
4104453302766;410445;Região Sul;PR;Cantagalo;583,54;12952;Pequeno I;4128658;412865;PR;Virmond;VIRMOND;243,18;3950;1880;2070;Pequeno I
2801203305765;280120;Região Nordeste;SE;Canindé de São Francisco;902,25;24686;Pequeno II;2805406;280540;SE;Poço Redondo;Poço Redondo;1212,46;30880;8538;22342;Pequeno II
2801203305765;280120;Região Nordeste;SE;Canindé de São Francisco;902,25;24686;Pequeno II;2801207;280120;SE;Canindé de São Francisco;Canindé de São Francisco;902,25;24686;14063;10623;Pequeno II
4304353303167;430435;Região Sul;RS;Candiota;933,84;8771;Pequeno I;4309654;430965;RS;Hulha Negra;HULHA NEGRA;822,94;6043;2909;3134;Pequeno I
3510003300586;351000;Região Sudeste;SP;Cândido Mota;596,29;29884;Pequeno II;3553955;355395;SP;Tarumã;TARUMÃ;303,5;12885;12126;759;Pequeno I
4203603303481;420360;Região Sul;SC;Campos Novos;1659,63;32824;Pequeno II;4219853;421985;SC;Zortéa;ZORTEA;190,15;2991;2336;655;Pequeno I
4203603303481;420360;Região Sul;SC;Campos Novos;1659,63;32824;Pequeno II;4219150;421915;SC;Vargem;VARGEM;350,12;2808;896;1912;Pequeno I
4203603303481;420360;Região Sul;SC;Campos Novos;1659,63;32824;Pequeno II;4202875;420287;SC;Brunópolis;BRUNOPOLIS;335,51;2850;705;2145;Pequeno I
4203603303562;420360;Região Sul;SC;Campos Novos;1659,63;32824;Pequeno II;4219853;421985;SC;Zortéa;ZORTEA;190,15;2991;2336;655;Pequeno I
4203603303562;420360;Região Sul;SC;Campos Novos;1659,63;32824;Pequeno II;4219150;421915;SC;Vargem;VARGEM;350,12;2808;896;1912;Pequeno I
4203603303562;420360;Região Sul;SC;Campos Novos;1659,63;32824;Pequeno II;4202875;420287;SC;Brunópolis;BRUNOPOLIS;335,51;2850;705;2145;Pequeno I
3509703300585;350970;Região Sudeste;SP;Campos do Jordão;289,51;47789;Pequeno II;3548609;354860;SP;São Bento do Sapucaí;São Bento do Sapucaí;252,2;10468;5040;5428;Pequeno I
3509703300585;350970;Região Sudeste;SP;Campos do Jordão;289,51;47789;Pequeno II;3548203;354820;SP;Santo Antônio do Pinhal;Santo Antonio do Pinhal;132,89;6486;3855;2631;Pequeno I
3509703300959;350970;Região Sudeste;SP;Campos do Jordão;289,51;47789;Pequeno II;3548609;354860;SP;São Bento do Sapucaí;São Bento do Sapucaí;252,2;10468;5040;5428;Pequeno I
3509703300959;350970;Região Sudeste;SP;Campos do Jordão;289,51;47789;Pequeno II;3548203;354820;SP;Santo Antônio do Pinhal;Santo Antonio do Pinhal;132,89;6486;3855;2631;Pequeno I
4104303304997;410430;Região Sul;PR;Campo Mourão;757,11;87194;Médio;4128807;412880;PR;Xambrê;Xambre;359,71;6012;1990;4022;Pequeno I
4104303305018;410430;Região Sul;PR;Campo Mourão;757,11;87194;Médio;4113734;411373;PR;Luiziana;Luiziana;908,6;7315;4756;2559;Pequeno I
4104303305022;410430;Região Sul;PR;Campo Mourão;757,11;87194;Médio;3550308;355030;SP;São Paulo;São Paulo;1522,99;11253503;11152344;101159;Metrópole
4104303305022;410430;Região Sul;PR;Campo Mourão;757,11;87194;Médio;4112405;411240;PR;Japurá;Japurá;165,18;8549;7619;930;Pequeno I
4104303305022;410430;Região Sul;PR;Campo Mourão;757,11;87194;Médio;4112207;411220;PR;Janiópolis;Janiopolis;335,61;6532;4038;2494;Pequeno I
4104303305022;410430;Região Sul;PR;Campo Mourão;757,11;87194;Médio;4107504;410750;PR;Engenheiro Beltrão;Engenheiro Beltrão;467,26;13906;12278;1628;Pequeno I
4104303305022;410430;Região Sul;PR;Campo Mourão;757,11;87194;Médio;4103701;410370;PR;Cambé;Cambé;494,69;96733;92952;3781;Médio
4104253304294;410425;Região Sul;PR;Campo Magro;275,47;24843;Pequeno II;4104253;410425;PR;Campo Magro;Campo Magro;275,47;24843;19547;5296;Pequeno II
4104253304294;410425;Região Sul;PR;Campo Magro;275,47;24843;Pequeno II;4100400;410040;PR;Almirante Tamandaré;Almirante Tamandaré;195,15;103204;98892;4312;Grande
4203503302967;420350;Região Sul;SC;Campo Erê;478,73;9370;Pequeno I;4215752;421575;SC;São Bernardino;SAO BERNANRDINO;144,96;2677;719;1958;Pequeno I
4203503302967;420350;Região Sul;SC;Campo Erê;478,73;9370;Pequeno I;4215687;421568;SC;Santa Terezinha do Progresso;SANTA TERESINHA DO PROGRASSO;119;2896;539;2357;Pequeno I
4203503302967;420350;Região Sul;SC;Campo Erê;478,73;9370;Pequeno I;4215356;421535;SC;Saltinho;SALTINHO;156,53;3961;1255;2706;Pequeno I
4203503302967;420350;Região Sul;SC;Campo Erê;478,73;9370;Pequeno I;4203501;420350;SC;Campo Erê;CAMPO ERE;478,73;9370;6252;3118;Pequeno I
4203503302967;420350;Região Sul;SC;Campo Erê;478,73;9370;Pequeno I;4200804;420080;SC;Anchieta;ANCHIETA;228,58;6380;2586;3794;Pequeno I
4303903300779;430390;Região Sul;RS;Campo Bom;61,41;60074;Médio;4319505;431950;RS;São Sebastião do Caí;São Sebastião do Cai;111,45;21932;17608;4324;Pequeno II
4303903300779;430390;Região Sul;RS;Campo Bom;61,41;60074;Médio;4313409;431340;RS;Novo Hamburgo;Novo Hamburgo;223,61;238940;234798;4142;Grande
4303903300779;430390;Região Sul;RS;Campo Bom;61,41;60074;Médio;4301107;430110;RS;Arroio dos Ratos;dos Ratos;425,94;13606;12956;650;Pequeno I
4203403305630;420340;Região Sul;SC;Campo Belo do Sul;1027,41;7483;Pequeno I;4204178;420417;SC;Cerro Negro;CERRO NEGRO;416,77;3581;764;2817;Pequeno I
4203403305630;420340;Região Sul;SC;Campo Belo do Sul;1027,41;7483;Pequeno I;4203253;420325;SC;Capão Alto;CAPÃO ALTO;1335,28;2753;962;1791;Pequeno I
4203403305630;420340;Região Sul;SC;Campo Belo do Sul;1027,41;7483;Pequeno I;4203402;420340;SC;Campo Belo do Sul;CAMPO BELO DO SUL;1027,41;7483;4406;3077;Pequeno I
4303803303358;430380;Região Sul;RS;Campinas do Sul;261,32;5506;Pequeno I;4306130;430613;RS;Cruzaltense;Cruzaltense;165,72;2141;489;1652;Pequeno I
3509503300818;350950;Região Sudeste;SP;Campinas;795,7;1080113;Metrópole;3509502;350950;SP;Campinas;Campinas;795,7;1080113;1061540;18573;Metrópole
4103903302952;410390;Região Sul;PR;Campina da Lagoa;808,82;15394;Pequeno I;4116802;411680;PR;Nova Cantu;NOVA CANTU;543,78;7425;4104;3321;Pequeno I
4103903302952;410390;Região Sul;PR;Campina da Lagoa;808,82;15394;Pequeno I;4100459;410045;PR;Altamira do Paraná;ALTAMIRA DO PARANÁ;388,63;4306;2135;2171;Pequeno I
4203203301329;420320;Região Sul;SC;Camboriú;214,5;62361;Médio;4202602;420260;SC;Bom Retiro;Bom Retiro;1055,5;8942;6417;2525;Pequeno I
4203203301329;420320;Região Sul;SC;Camboriú;214,5;62361;Médio;4202008;420200;SC;Balneário Camboriú;Balneário Camboriú;46,49;108089;108089;;Grande
4203203305455;420320;Região Sul;SC;Camboriú;214,5;62361;Médio;4212700;421270;SC;Petrolândia;Petrolândia;306,15;6131;2225;3906;Pequeno I
4203203306503;420320;Região Sul;SC;Camboriú;214,5;62361;Médio;4211504;421150;SC;Nova Trento;Nova Trento;402,12;12190;9129;3061;Pequeno I
4203203306503;420320;Região Sul;SC;Camboriú;214,5;62361;Médio;4211306;421130;SC;Navegantes;Navegntes;111,46;60556;57402;3154;Médio
4203203306503;420320;Região Sul;SC;Camboriú;214,5;62361;Médio;4206504;420650;SC;Guaramirim;Guaramirm;268,12;35172;28046;7126;Pequeno II
4203203306503;420320;Região Sul;SC;Camboriú;214,5;62361;Médio;4206009;420600;SC;Governador Celso Ramos;Governador Celso Ramos;93,06;12999;12252;747;Pequeno I
3110503303053;311050;Região Sudeste;MG;Camanducaia;527,57;21080;Pequeno II;3133600;313360;MG;Itapeva;ITAPEVA;177,99;8664;4511;4153;Pequeno I
3110503303053;311050;Região Sudeste;MG;Camanducaia;527,57;21080;Pequeno II;3104106;310410;MG;Arceburgo;ARCEBURGO;162,46;9509;8179;1330;Pequeno I
5204503305480;520450;Região Centro-Oeste;GO;Caldas Novas;1589,52;70473;Médio;5218789;521878;GO;Rio Quente;Rio Quente;256,74;3312;2839;473;Pequeno I
5204503305480;520450;Região Centro-Oeste;GO;Caldas Novas;1589,52;70473;Médio;5205901;520590;GO;Corumbaíba;Corumbaíba;1881,71;8181;6307;1874;Pequeno I
3509003301894;350900;Região Sudeste;SP;Caieiras;95,89;86529;Médio;3509007;350900;SP;Caieiras;Caieiras;95,89;86529;84386;2143;Médio
2402003305068;240200;Região Nordeste;RN;Caicó;1228,57;62709;Médio;2408904;240890;RN;Parelhas;PARELHAS;513,05;20354;17084;3270;Pequeno II
2402003305068;240200;Região Nordeste;RN;Caicó;1228,57;62709;Médio;2408300;240830;RN;Nova Cruz;NOVA CRUZ;277,66;35490;24380;11110;Pequeno II
2402003305068;240200;Região Nordeste;RN;Caicó;1228,57;62709;Médio;2403004;240300;RN;Cruzeta;CRUZEA;295,83;7967;6521;1446;Pequeno I
2402003305068;240200;Região Nordeste;RN;Caicó;1228,57;62709;Médio;2401107;240110;RN;Areia Branca;AREIA BRANCA;357,58;25315;20317;4998;Pequeno II
2402003305068;240200;Região Nordeste;RN;Caicó;1228,57;62709;Médio;2400109;240010;RN;Acari;ACARI;608,57;11035;8902;2133;Pequeno I
3508803302545;350880;Região Sudeste;SP;Cafelândia;919,86;16607;Pequeno I;3525805;352580;SP;Júlio Mesquita;Júlio Mesquita;128,21;4430;4214;216;Pequeno I
3508803302545;350880;Região Sudeste;SP;Cafelândia;919,86;16607;Pequeno I;3518107;351810;SP;Guarantã;Guarantã;461,8;6404;5462;942;Pequeno I
3508703302370;350870;Região Sudeste;SP;Caconde;470,49;18538;Pequeno I;3553609;355360;SP;Tapiratiba;Tapiratiba;220,58;12737;10504;2233;Pequeno I
3508703302370;350870;Região Sudeste;SP;Caconde;470,49;18538;Pequeno I;3128303;312830;MG;Guaranésia;Guaranésia;294,01;18714;16836;1878;Pequeno I
3508703302370;350870;Região Sudeste;SP;Caconde;470,49;18538;Pequeno I;3104106;310410;MG;Arceburgo;Aceburgo;162,46;9509;8179;1330;Pequeno I
3508603305626;350860;Região Sudeste;SP;Cachoeira Paulista;287,84;30091;Pequeno II;3552007;355200;SP;Silveiras;Silveiras;414,7;5792;2879;2913;Pequeno I
3508603305626;350860;Região Sudeste;SP;Cachoeira Paulista;287,84;30091;Pequeno II;3513405;351340;SP;Cruzeiro;Cruzeiro;304,57;77039;75076;1963;Médio
3508603305627;350860;Região Sudeste;SP;Cachoeira Paulista;287,84;30091;Pequeno II;3552007;355200;SP;Silveiras;Silveiras;414,7;5792;2879;2913;Pequeno I
3508603305627;350860;Região Sudeste;SP;Cachoeira Paulista;287,84;30091;Pequeno II;3526605;352660;SP;Lavrinhas;Lavrinhas;166,86;6590;6049;541;Pequeno I
3508503306190;350850;Região Sudeste;SP;Caçapava;369,91;84752;Médio;3508504;350850;SP;Caçapava;Caçapava;369,91;84752;72517;12235;Médio
4203003302793;420300;Região Sul;SC;Caçador;981,9;70762;Médio;4214409;421440;SC;Rio das Antas;RIO DAS ANTAS;317,19;6143;2740;3403;Pequeno I
4203003302793;420300;Região Sul;SC;Caçador;981,9;70762;Médio;4203154;420315;SC;Calmon;CALMON;639,53;3387;2115;1272;Pequeno I
4203003302965;420300;Região Sul;SC;Caçador;981,9;70762;Médio;4203154;420315;SC;Calmon;CALMON;639,53;3387;2115;1272;Pequeno I
5002403303009;500240;Região Centro-Oeste;MS;Caarapó;2089,71;25767;Pequeno II;5005152;500515;MS;Juti;Juti;1584,6;5900;3925;1975;Pequeno I
4302703301782;430270;Região Sul;RS;Butiá;768,89;20406;Pequeno II;4312252;431225;RS;Minas do Leão;Minas do Leão;424,01;7631;7340;291;Pequeno I
3508103303786;350810;Região Sudeste;SP;Buritama;326,64;15418;Pequeno I;3550308;355030;SP;São Paulo;Enzolandia / São Paulo;1522,99;11253503;11152344;101159;Metrópole
4202903301616;420290;Região Sul;SC;Brusque;283,45;105503;Grande;4219408;421940;SC;Witmarsum;Witmarsun;150,8;3600;845;2755;Pequeno I
4202903301616;420290;Região Sul;SC;Brusque;283,45;105503;Grande;4206306;420630;SC;Guabiruba;Guabiruba;173,59;18430;17066;1364;Pequeno I
4202903301616;420290;Região Sul;SC;Brusque;283,45;105503;Grande;4201257;420125;SC;Apiúna;Apiúna;493,53;9600;4288;5312;Pequeno I
4202903304113;420290;Região Sul;SC;Brusque;283,45;105503;Grande;4203204;420320;SC;Camboriú;Camboriú;214,5;62361;59231;3130;Médio
2904303304661;290430;Região Nordeste;BA;Brejões;481,29;14282;Pequeno I;2932101;293210;BA;Ubaíra;Ubaíra;762,4;19750;8822;10928;Pequeno I
2904303304661;290430;Região Nordeste;BA;Brejões;481,29;14282;Pequeno I;2921302;292130;BA;Milagres;Milagres;307,78;10306;7789;2517;Pequeno I
2904303305727;290430;Região Nordeste;BA;Brejões;481,29;14282;Pequeno I;2918001;291800;BA;Jequié;Jequié;3035,42;151895;139426;12469;Grande
2904303305727;290430;Região Nordeste;BA;Brejões;481,29;14282;Pequeno I;2917607;291760;BA;Jaguaquara;Jaguaquara;960,4;51011;38850;12161;Médio
3108903302509;310890;Região Sudeste;MG;Brazópolis;361,16;14661;Pequeno I;3151008;315100;MG;Piranguinho;Piranguinho;130,33;8016;4953;3063;Pequeno I
3108903302509;310890;Região Sudeste;MG;Brazópolis;361,16;14661;Pequeno I;3147303;314730;MG;Paraisópolis;Paraisópolis;331,51;19379;16058;3321;Pequeno I
3108603301402;310860;Região Sudeste;MG;Brasília de Minas;1398,56;31213;Pequeno II;3170008;317000;MG;Ubaí;UBAÍ;820,87;11681;5665;6016;Pequeno I
3108603301402;310860;Região Sudeste;MG;Brasília de Minas;1398,56;31213;Pequeno II;3152131;315213;MG;Ponto Chique;PONTO CHIQUE;602,37;3966;2581;1385;Pequeno I
3108603301402;310860;Região Sudeste;MG;Brasília de Minas;1398,56;31213;Pequeno II;3138682;313868;MG;Luislândia;LUISLÂNDIA;424,75;6400;2989;3411;Pequeno I
3108603301402;310860;Região Sudeste;MG;Brasília de Minas;1398,56;31213;Pequeno II;3135357;313535;MG;Japonvar;JAPONVAR;376,37;8298;3050;5248;Pequeno I
3108603301402;310860;Região Sudeste;MG;Brasília de Minas;1398,56;31213;Pequeno II;3111150;311115;MG;Campo Azul;CAMPO AZUL;506,46;3684;1551;2133;Pequeno I
3507603300165;350760;Região Sudeste;SP;Bragança Paulista;513,59;146744;Grande;3556354;355635;SP;Vargem;Vargem;142,6;8801;4421;4380;Pequeno I
1501703304881;150170;Região Norte;PA;Bragança;2090,23;113227;Grande;1500909;150090;PA;Augusto Corrêa;AUGUSTO CORREA;1091,04;40497;18240;22257;Pequeno II
4202853301328;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4218608;421860;SC;Trombudo Central;Trombudo Central;102,8;6553;4101;2452;Pequeno I
4202853301328;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4217907;421790;SC;Tangará;Tangara;389,18;8674;4984;3690;Pequeno I
4202853301328;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4215307;421530;SC;Salete;Salete;179,31;7370;4987;2383;Pequeno I
4202853301328;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4213708;421370;SC;Pouso Redondo;Pouso Redondo;359,52;14810;9024;5786;Pequeno I
4202853301328;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4203600;420360;SC;Campos Novos;Campos Novos;1659,63;32824;27064;5760;Pequeno II
4202853301328;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4202859;420285;SC;Braço do Trombudo;Braço do Trombudo;89,68;3457;1898;1559;Pequeno I
4202853301328;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4200309;420030;SC;Agronômica;Agronômica;135,92;4904;1858;3046;Pequeno I
4202853303990;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4218608;421860;SC;Trombudo Central;Trombudo Central;102,8;6553;4101;2452;Pequeno I
4202853303990;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4218202;421820;SC;Timbó;Timbó;127,25;36774;34296;2478;Pequeno II
4202853303990;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4214706;421470;SC;Rio dos Cedros;Rio dos Cedros;555,65;10284;5110;5174;Pequeno I
4202853303990;420285;Região Sul;SC;Braço do Trombudo;89,68;3457;Pequeno I;4213708;421370;SC;Pouso Redondo;Pouso Redondo;359,52;14810;9024;5786;Pequeno I
